name,steam_appid,genres,release_date
Afternoon empire,786940,"['Strategy', 'Indie', 'Casual']",2018-02-15 00:00:00
Baptize Billy,786950,"['Indie', 'Casual']",2018-04-17 00:00:00
Behind The Beyond,786980,"['Action', 'Indie']",2018-12-14 00:00:00
SpellKeeper,786990,"['Strategy', 'Indie', 'Casual']",2018-04-03 00:00:00
Impossible Jumpy Quest,787050,"['Action', 'Indie', 'Casual', 'Adventure']",2019-08-14 00:00:00
Super Ledgehop: Double Laser,787070,"['Action', 'Indie', 'Adventure']",2018-11-16 00:00:00
Homeworld Defense,787100,"['Action', 'Indie', 'Strategy', 'Adventure']",2018-02-08 00:00:00
The Adventures of Kusoge,787140,['RPG'],2018-02-08 00:00:00
Necro Wars,787150,"['Strategy', 'Indie', 'Simulation', 'Adventure']",2020-01-10 00:00:00
Frol Blok,787160,"['Indie', 'Adventure']",2018-04-01 00:00:00
Choices: The Game,787170,"['RPG', 'Early Access', 'Casual']",2018-02-01 00:00:00
Nova Wing,787200,"['Action', 'Indie', 'Casual']",2018-03-07 00:00:00
Sea Battle: Through the Ages,787440,"['Strategy', 'Indie', 'Casual']",2018-02-19 00:00:00
Squash Kings VR,787460,"['Early Access', 'Indie', 'Simulation', 'Action', 'Sports', 'Casual']",2018-03-12 00:00:00
Phoenix Wright: Ace Attorney Trilogy,787480,['Adventure'],2019-04-09 00:00:00
Pale Lands VR,787530,"['Early Access', 'Action', 'Indie', 'Casual']",2018-03-05 00:00:00
FARHOME,787550,"['Action', 'Early Access']",2018-04-05 00:00:00
10 Pin Bowling (VR Support),787580,"['Early Access', 'Simulation', 'Sports']",2021-05-28 00:00:00
Dinoku,787620,"['Indie', 'Casual']",2018-02-12 00:00:00
Neonwall,787650,"['Action', 'Indie', 'Strategy']",2018-09-13 00:00:00
Math Hero,787690,"['Indie', 'Casual']",2018-02-13 00:00:00
Comrades and Barons: Solitaire of Bloody 1919,787710,"['Strategy', 'Indie', 'Casual']",2018-02-08 00:00:00
Block'hood VR,787720,"['Strategy', 'Indie', 'Simulation']",2018-04-19 00:00:00
Adventure Game,787730,"['RPG', 'Action', 'Adventure']",2018-07-12 00:00:00
Construction Simulator 2 US - Pocket Edition,787740,['Simulation'],2018-09-12 00:00:00
Rogue Heroes: Ruins of Tasos,787810,"['RPG', 'Action', 'Indie', 'Adventure']",2021-02-23 00:00:00
Ricko's Island,787820,"['Action', 'Indie', 'Casual', 'Adventure']",2018-03-30 00:00:00
Blacksmith,787840,"['RPG', 'Indie', 'Casual', 'Simulation']",2019-01-11 00:00:00
Heroine Anthem Zero 2  -Scars of Memories-,787850,"['RPG', 'Action', 'Early Access', 'Adventure']",2019-06-05 00:00:00
Farming Simulator 19,787860,['Simulation'],2018-11-19 00:00:00
American Railroads - Summit River & Pine Valley,787930,"['Indie', 'Simulation']",2018-04-20 00:00:00
Glista,787940,"['Indie', 'Casual']",2018-01-27 00:00:00
Prism,787960,"['Indie', 'Casual']",2018-02-07 00:00:00
miraclr - Divine Dating Sim,787970,"['Indie', 'Casual', 'Simulation']",2018-02-14 00:00:00
RogueVerse,788000,"['Early Access', 'Indie', 'Strategy', 'Adventure', 'RPG']",2019-08-22 00:00:00
Critical Gravity,788020,"['Indie', 'Simulation', 'Strategy', 'Action', 'Racing', 'Sports', 'Casual']",2019-12-16 00:00:00
Re;Lord 1 ~The witch of Herfort and stuffed animals~,788050,"['RPG', 'Indie', 'Casual', 'Adventure']",2018-03-09 00:00:00
Neon Abyss,788100,"['RPG', 'Action', 'Indie', 'Adventure']",2020-07-14 00:00:00
Disjoint,788120,['Indie'],2018-05-31 00:00:00
Otaku's Fantasy 2,788130,"['RPG', 'Indie', 'Adventure']",2018-03-30 00:00:00
Go Away My Fat,788150,"['Action', 'Indie', 'Casual']",2018-03-30 00:00:00
City of sky,788180,"['Indie', 'Casual', 'Adventure']",2018-03-01 00:00:00
SUPER ASTEROIDS,788190,"['Action', 'Indie', 'Casual']",2018-03-08 00:00:00
The Little Slime,788200,"['Action', 'Indie']",2018-02-11 00:00:00
The Bonfire: Forsaken Lands,788210,"['RPG', 'Indie', 'Simulation', 'Strategy']",2018-03-09 00:00:00
The Bonfire: Forsaken Lands,788210,"['RPG', 'Indie', 'Simulation', 'Strategy']",2018-03-09 00:00:00
Soul Grabber,788250,"['Action', 'Indie', 'Casual', 'Adventure']",2019-02-18 00:00:00
Rules Of Survival,788260,"['Simulation', 'Strategy', 'Massively Multiplayer', 'Action', 'Adventure', 'RPG']",2018-05-30 00:00:00
Exiled Kingdoms,788270,"['RPG', 'Action', 'Indie', 'Adventure']",2018-02-23 00:00:00
Shallow Swing,788310,"['Indie', 'Casual']",2018-10-01 00:00:00
Balls and Magnets,788320,"['Indie', 'Casual']",2018-02-02 00:00:00
Varion,788330,"['Action', 'Indie', 'Casual']",2018-11-08 00:00:00
Funny Wings VR,788350,"['Action', 'Casual', 'Adventure']",2018-03-30 00:00:00
Viki Spotter: The Farm,788380,"['Indie', 'Casual']",2018-02-01 00:00:00
Uagi-Saba,788390,"['Indie', 'Casual', 'Simulation']",2018-11-30 00:00:00
Tales of Nebezem: Elemental Link,788410,"['Indie', 'Adventure']",2018-02-22 00:00:00
Potion Explosion,788420,"['Strategy', 'Casual']",2018-05-16 00:00:00
Changeover: Decisions,788480,"['Action', 'Indie', 'Adventure']",2018-05-18 00:00:00
StackFortress,788490,"['Strategy', 'Early Access', 'Simulation']",2018-03-04 00:00:00
7 Soccer: a sci-fi soccer tale,788500,"['Action', 'Indie', 'Casual', 'Sports']",2018-02-14 00:00:00
Aeve:Zero Gravity,788510,"['Action', 'Indie']",2018-02-02 00:00:00
Bleeding Knife,788520,"['RPG', 'Indie', 'Casual', 'Adventure']",2018-03-07 00:00:00
The Piano,788610,"['Action', 'Indie', 'Adventure']",2018-06-04 00:00:00
Gaia Beyond,788630,"['Indie', 'Simulation', 'Action', 'Adventure', 'RPG']",2020-08-20 00:00:00
Dungeon Stars,788640,"['RPG', 'Action', 'Indie', 'Adventure']",2018-04-26 00:00:00
Waxworks: Curse of the Ancestors,788670,"['RPG', 'Action', 'Indie', 'Adventure']",2021-12-20 00:00:00
Psychonauts in the Rhombus of Ruin,788690,['Adventure'],2018-04-19 00:00:00
ValeGuard,788700,"['Indie', 'Simulation', 'Strategy', 'RPG', 'Casual']",2018-08-23 00:00:00
ValeGuard,788700,"['Indie', 'Simulation', 'Strategy', 'RPG', 'Casual']",2018-08-23 00:00:00
Cubiques,788760,"['Action', 'Indie']",2018-02-07 00:00:00
Magic Tower 3D,788800,"['Indie', 'Strategy', 'Adventure', 'RPG', 'Casual']",2018-03-08 00:00:00
Exposure,788810,"['Indie', 'Action', 'Violent', 'Adventure']",2018-07-03 00:00:00
Lightning War,788820,"['Action', 'Indie', 'Adventure']",2018-02-08 00:00:00
In The Long Run The Game,788870,"['Early Access', 'Indie', 'Strategy', 'Simulation', 'Action', 'Adventure']",2018-07-02 00:00:00
Tomato Jones - Episode 3,788890,"['Action', 'Indie', 'Casual', 'Adventure']",2018-02-07 00:00:00
Tomato Jones - Episode 3,788890,"['Action', 'Indie', 'Casual', 'Adventure']",2018-02-07 00:00:00
VR_PlayRoom : Episode Beginning (Escape Room - Horror),788900,"['Action', 'Indie', 'Adventure']",2018-02-02 00:00:00
Razerwire:Nanowars,788930,"['Action', 'Indie', 'Casual']",2018-02-28 00:00:00
MAR WAR: The Evil Awakens,788960,"['Indie', 'Simulation', 'Strategy', 'Action', 'Adventure', 'RPG', 'Casual']",2018-02-01 00:00:00
Hidden Object Adventure: Captain Nemo. Objets Cachés,788970,"['Indie', 'Casual', 'Adventure']",2018-02-02 00:00:00
Wanderfog,789010,"['Indie', 'Massively Multiplayer', 'Action', 'Adventure', 'RPG']",2019-07-17 00:00:00
Paradise,789050,"['RPG', 'Indie', 'Casual']",2018-03-23 00:00:00
Rainbow Reactor,789090,"['Indie', 'Strategy', 'Action', 'RPG', 'Casual']",2019-05-16 00:00:00
Plastic Rebellion,789160,"['Indie', 'Strategy']",2020-09-23 00:00:00
S.P.I.K.E: ARENA,789200,"['Massively Multiplayer', 'Indie']",2018-04-23 00:00:00
NCradle: An 80s Synth Adventure,789210,['Indie'],2018-03-01 00:00:00
RPG Merchant,789290,['Simulation'],2018-02-14 00:00:00
"Sometimes to Deal with the Difficulty of Being Alive, I Need to Believe There Is a Possibility That Life Is Not Real.",789380,['Simulation'],2019-05-22 00:00:00
AstroBlast VR,789480,"['Indie', 'Casual']",2018-12-12 00:00:00
Boom! Maze,789490,"['Indie', 'Casual']",2018-09-06 00:00:00
Super Goribei,789510,['Indie'],2018-02-14 00:00:00
Bright Bob,789550,"['Indie', 'Casual']",2018-02-03 00:00:00
Nepenthe,789570,"['RPG', 'Action', 'Indie', 'Adventure']",2018-05-17 00:00:00
Mech Troid,789680,"['Indie', 'Strategy', 'Action', 'Adventure', 'Casual']",2018-02-03 00:00:00
Wendy’s Mart 3D,789700,"['Early Access', 'Indie', 'Casual', 'Simulation']",2018-02-15 00:00:00
BoyAndLabyrinth,789710,['Indie'],2018-03-26 00:00:00
Aurora,789720,"['Indie', 'Action', 'Adventure', 'RPG', 'Casual']",2018-03-02 00:00:00
Not Without My Poop,789730,"['Indie', 'Casual']",2018-02-02 00:00:00
Maidens of a Hollow Dream,789740,"['Action', 'Indie', 'Casual']",2018-03-30 00:00:00
Idle Earth,789750,"['Indie', 'Casual']",2019-01-04 00:00:00
DEAD OR SCHOOL,789760,"['RPG', 'Action', 'Indie']",2019-06-03 00:00:00
Starena,789770,"['Action', 'Indie']",2020-05-21 00:00:00
[TDA03] Muv-Luv Unlimited: THE DAY AFTER - Episode 03 REMASTERED,789830,"['Casual', 'Adventure']",2021-02-04 00:00:00
A Dream of Burning Sand,789840,"['Action', 'Indie', 'Adventure']",2019-02-03 00:00:00
Ghost Platoon,789880,['Action'],2018-05-24 00:00:00
City Patrol: Police,789890,"['Action', 'Racing']",2018-11-29 00:00:00
My Little Riding Champion,789900,"['Casual', 'Adventure']",2018-11-29 00:00:00
Planet of the Apes: Last Frontier,789910,"['Indie', 'Adventure']",2018-08-24 00:00:00
Blind Boris,789930,['Indie'],2018-02-26 00:00:00
Let's Kill Zombies VR,789970,"['Action', 'Violent', 'Gore']",2018-03-30 00:00:00
Twilight on Yulestead,789980,"['RPG', 'Indie', 'Casual', 'Adventure']",2018-04-13 00:00:00
Lightfield HYPER Edition,790020,"['Indie', 'Racing']",2018-07-31 00:00:00
Hexer,790030,"['Action', 'Indie', 'Casual']",2021-03-01 00:00:00
Porcelain Panic,790050,"['Action', 'Indie', 'Casual', 'Simulation']",2018-02-19 00:00:00
The Void Rains Upon Her Heart,790060,"['Early Access', 'Action', 'Indie']",2018-02-14 00:00:00
ZEROCAR: Future Motorsport,790080,"['Early Access', 'Indie', 'Racing']",2018-09-20 00:00:00
Run and Jump,790120,"['Action', 'Indie']",2018-02-20 00:00:00
Five Keys to Exit,790160,"['Indie', 'Casual']",2018-02-15 00:00:00
Fairly Certain Doom,790170,['Adventure'],2018-04-03 00:00:00
Zombie Clicker Defense,790230,"['Action', 'Indie', 'Casual']",2018-02-02 00:00:00
Bloodgeon,790250,"['Action', 'Indie']",2019-11-02 00:00:00
Kate's Test,790260,"['RPG', 'Action', 'Adventure']",2018-02-17 00:00:00
Lonely in the Winter,790290,"['Indie', 'Action', 'Adventure', 'RPG', 'Casual']",2018-02-15 00:00:00
Puzzle for Kids,790300,"['Indie', 'Strategy', 'Simulation', 'Adventure', 'Casual']",2018-02-06 00:00:00
The Inner Friend,790350,"['Indie', 'Casual', 'Adventure']",2018-09-06 00:00:00
WarriOrb,790360,"['RPG', 'Action', 'Indie', 'Adventure']",2020-04-28 00:00:00
The Revenge of Johnny Bonasera: Episode 2,790390,"['Indie', 'Adventure']",2018-02-05 00:00:00
Monktastic,790550,"['Indie', 'Casual', 'Adventure']",2018-01-30 00:00:00
Innocent VR,790570,"['Action', 'Indie', 'Adventure']",2018-03-12 00:00:00
5Rings,790610,['Casual'],2018-05-03 00:00:00
BoxCat,790630,"['Action', 'Indie', 'Casual', 'Adventure']",2018-03-02 00:00:00
BugOut,790700,"['Early Access', 'Indie', 'Simulation', 'Action', 'Adventure', 'RPG']",2018-09-14 00:00:00
Nero Burning ROM,790730,['Utilities'],2018-10-16 00:00:00
Tick Tock: A Tale for Two,790740,"['Indie', 'Casual', 'Adventure']",2019-03-07 00:00:00
Space Chip,790760,"['Indie', 'Casual']",2018-05-17 00:00:00
Ascent Spirit,790800,"['Action', 'Simulation', 'Adventure']",2018-03-01 00:00:00
Voxel Baller,790810,"['Action', 'Indie', 'Casual']",2018-03-21 00:00:00
Valkyria Chronicles 4 Complete Edition,790820,"['RPG', 'Action', 'Strategy']",2018-09-25 00:00:00
Epiphany!,790840,"['Indie', 'Casual']",2018-05-25 00:00:00
Undead Horde,790850,"['RPG', 'Action', 'Indie', 'Adventure']",2019-05-15 00:00:00
Home Architect - Design your floor plans in 3D - Ultimate Edition,790900,['Design & Illustration'],2018-09-13 00:00:00
Primitive Shooter,790930,"['Action', 'Indie', 'Strategy']",2018-02-07 00:00:00
Feed Eve,790950,"['Early Access', 'Indie', 'Strategy', 'Simulation', 'Action', 'Adventure']",2018-03-05 00:00:00
Beer Ranger,790960,"['Action', 'Indie', 'Adventure']",2018-02-19 00:00:00
Atomic Heist,791000,"['RPG', 'Action', 'Indie']",2018-04-19 00:00:00
I Hate Heroes: Rocket Man,791050,['Indie'],2018-06-30 00:00:00
Shatter EVERYTHING (VR),791140,"['Early Access', 'Action', 'Indie']",2018-05-14 00:00:00
Icky,791160,"['Indie', 'Strategy', 'Simulation', 'Action', 'Casual']",2018-02-06 00:00:00
1 Screen Platformer,791180,"['Action', 'Indie', 'Adventure']",2019-03-06 00:00:00
1 Screen Platformer,791180,"['Action', 'Indie', 'Adventure']",2019-03-06 00:00:00
Pandora: Chains of Chaos,791260,"['Action', 'Early Access', 'Adventure']",2020-09-22 00:00:00
Space Ball,791290,"['Early Access', 'Indie', 'Casual']",2018-03-30 00:00:00
Zahalia,791320,"['Indie', 'Adventure']",2018-03-06 00:00:00
Fallen ~Makina and the City of Ruins~,791330,"['RPG', 'Indie', 'Adventure']",2018-02-23 00:00:00
Way Out,791380,"['Free to Play', 'Indie', 'Simulation', 'Strategy', 'Action', 'Racing', 'Casual']",2018-02-08 00:00:00
President Trump The Way In Uganda,791750,"['Indie', 'Casual', 'Adventure']",2018-02-06 00:00:00
A Story of Distress,791760,"['Action', 'Indie', 'Strategy', 'Adventure']",2018-04-02 00:00:00
Try To Fall Asleep,791770,"['Early Access', 'Indie', 'Simulation', 'Action', 'Adventure']",2019-03-01 00:00:00
No safety,791790,"['Action', 'Indie', 'Adventure']",2018-05-08 00:00:00
Mind Over Mushroom,791800,['Strategy'],2018-08-17 00:00:00
Essence of Illumination: The Beginning,791880,"['RPG', 'Indie', 'Casual', 'Adventure']",2020-01-06 00:00:00
Hiking Simulator 2018,791950,"['Indie', 'Casual', 'Simulation', 'Adventure']",2018-12-30 00:00:00
Cactus Jumper,791960,"['Action', 'Indie', 'Casual']",2018-02-03 00:00:00
Pit Blocks 3D,792000,"['Strategy', 'Indie', 'Casual']",2018-09-27 00:00:00
Detective Di: The Silk Rose Murders,792040,"['Indie', 'Adventure']",2019-05-01 00:00:00
Stickman Fighting,792060,['Action'],2018-03-05 00:00:00
Asteion Nights,792070,"['RPG', 'Indie', 'Casual']",2018-02-28 00:00:00
glutton man,792080,['Indie'],2018-02-21 00:00:00
7 Billion Humans,792100,"['Indie', 'Simulation']",2018-08-23 00:00:00
FIGHT KNIGHT,792120,"['RPG', 'Action', 'Indie', 'Adventure']",2021-11-30 00:00:00
Heroes Of Hellas 4: Birth Of Legend,792160,"['Strategy', 'Casual', 'Adventure']",2018-02-14 00:00:00
Iridescence,792190,"['Action', 'Indie']",2018-12-07 00:00:00
Zombie Serial Killer Incident,792230,"['Action', 'Indie', 'Casual']",2018-04-19 00:00:00
The Beast Inside,792300,"['Action', 'Indie', 'Adventure']",2019-10-17 00:00:00
Sunburnt,792320,"['Early Access', 'Action', 'Indie', 'Casual']",2018-03-27 00:00:00
ESPER,792340,"['Indie', 'Casual']",2018-07-06 00:00:00
Joy Climb,792350,"['Action', 'Indie']",2018-03-02 00:00:00
A Rite from the Stars,792370,"['Indie', 'Adventure']",2018-07-18 00:00:00
Viki Spotter: Undersea,792410,"['Indie', 'Casual']",2018-02-07 00:00:00
Containment Initiative: PC Standalone,792680,"['Action', 'Indie']",2018-04-27 00:00:00
Levelhead,792710,"['Action', 'Indie', 'Simulation', 'Adventure']",2020-04-30 00:00:00
Boxing Apocalypse,792720,"['Action', 'Indie', 'Casual', 'Sports']",2018-04-20 00:00:00
The Necklace of Blood,792760,['Indie'],2018-03-27 00:00:00
Adventures of Hendri,792800,"['Action', 'Indie', 'Casual', 'Adventure']",2018-03-07 00:00:00
Adventures of Hendri,792800,"['Action', 'Indie', 'Casual', 'Adventure']",2018-03-07 00:00:00
Balloon,792810,"['Indie', 'Casual', 'Simulation', 'Adventure']",2018-02-07 00:00:00
Lost In 80s II,792820,['Adventure'],2018-03-20 00:00:00
Robo Puzzle Smash,792850,['Indie'],2018-11-15 00:00:00
Road Doom,792860,"['Action', 'Indie', 'Casual']",2018-08-17 00:00:00
Super Nosebleed Land,792870,"['Action', 'Indie', 'Casual', 'Adventure']",2018-07-26 00:00:00
Never Stop Sneakin',792880,"['Action', 'Indie']",2018-02-25 00:00:00
OutBreak Zombie,792900,"['Action', 'Violent']",2018-02-07 00:00:00
Sail and Sacrifice,792940,"['Indie', 'Simulation', 'Action', 'Adventure', 'RPG', 'Casual']",2019-05-24 00:00:00
Wheelz2,792970,"['Early Access', 'Indie', 'Racing']",2018-05-19 00:00:00
Identity,792990,"['Early Access', 'Simulation', 'Massively Multiplayer', 'Adventure', 'RPG']",2018-11-30 00:00:00
Star-Pit Starship,793000,"['Action', 'Indie', 'Casual']",2018-04-10 00:00:00
Super Pillow Fight,793010,"['Action', 'Violent', 'Casual', 'Indie']",2018-05-16 00:00:00
Asteroid Defender!,793030,"['Early Access', 'Action', 'Indie']",2018-03-13 00:00:00
Starship,793060,"['Early Access', 'Action', 'Indie']",2021-09-14 00:00:00
Swarmlake,793350,"['Action', 'Indie', 'Casual']",2018-03-12 00:00:00
Big Crown®: Showdown,793360,"['Action', 'Casual']",2018-12-14 00:00:00
KIDS,793370,"['Indie', 'Casual', 'Adventure']",2019-05-28 00:00:00
Fist of Brave,793400,"['Indie', 'Action', 'Violent', 'Adventure']",2018-02-19 00:00:00
Warfare 1944,793560,"['Early Access', 'Indie', 'Strategy', 'Simulation', 'Action']",2020-07-07 00:00:00
Trenchfoot,793570,"['Action', 'Indie']",2021-02-06 00:00:00
Bully Beatdown,793600,"['Action', 'Indie']",2018-11-16 00:00:00
Hellbreaker,793620,"['Action', 'Indie']",2018-02-16 00:00:00
GROOD,793630,"['Action', 'Indie']",2018-03-30 00:00:00
D.C. S#*!storm,793640,"['Action', 'Indie', 'Casual']",2018-02-19 00:00:00
The Wastes,793670,"['Action', 'Indie']",2018-04-12 00:00:00
Fission Superstar X,793680,"['RPG', 'Action', 'Indie']",2019-05-21 00:00:00
Final Assault,793690,['Strategy'],2019-05-16 00:00:00
My Sweet Waifu,793760,"['Early Access', 'Indie', 'Strategy', 'Simulation', 'Action', 'Casual']",2018-03-07 00:00:00
Coffee Crawl,793820,"['RPG', 'Action', 'Indie', 'Adventure']",2018-03-21 00:00:00
Kharon's Crypt - Even Death May Die,793830,"['Early Access', 'Action', 'Indie', 'Adventure']",2020-06-05 00:00:00
MOAI 5: New Generation Collector’s Edition,793940,"['Casual', 'Simulation']",2018-03-29 00:00:00
Super Kids Racing,793970,"['Sports', 'Adventure', 'Racing']",2018-03-01 00:00:00
Dupio,793990,"['Indie', 'Casual']",2018-03-06 00:00:00
Pegasus-5: Gone Astray,794030,"['RPG', 'Indie', 'Casual', 'Adventure']",2018-07-11 00:00:00
The Broken Seal: Arena,794040,"['Action', 'Indie']",2019-10-20 00:00:00
Drift Legends,794050,"['Massively Multiplayer', 'Simulation', 'Racing', 'Sports']",2018-03-15 00:00:00
PRO FISHING SIMULATOR,794180,"['Casual', 'Simulation', 'Sports']",2018-11-29 00:00:00
Football Russian 20!8,794190,"['Indie', 'Casual', 'Simulation', 'Sports']",2018-02-13 00:00:00
Football Russian 20!8,794190,"['Indie', 'Casual', 'Simulation', 'Sports']",2018-02-13 00:00:00
Golden8bits,794230,"['Early Access', 'Indie', 'Adventure']",2018-05-21 00:00:00
Spinch,794240,"['Action', 'Indie']",2020-09-03 00:00:00
Outward,794260,['RPG'],2019-03-26 00:00:00
Landinar: Into the Void,794270,"['RPG', 'Action', 'Indie', 'Adventure']",2019-05-01 00:00:00
Simple Man,794300,"['RPG', 'Action', 'Indie', 'Adventure']",2018-03-12 00:00:00
No Captain Allowed!,794350,"['Early Access', 'Indie', 'Action', 'Adventure', 'Casual']",2020-01-06 00:00:00
Zed Survival,794390,"['RPG', 'Action', 'Indie']",2018-02-20 00:00:00
Ottoman Empire: Spectacular Millennium,794480,"['Action', 'Indie', 'Adventure']",2019-01-28 00:00:00
Journey Of Life,794490,"['Indie', 'Simulation', 'Action', 'Adventure', 'RPG', 'Casual']",2021-02-01 00:00:00
Zombie Lane Survival,794530,"['RPG', 'Action', 'Indie']",2018-02-20 00:00:00
Neo Cab,794540,"['RPG', 'Indie', 'Adventure']",2019-10-03 00:00:00
Grapple Force Rena,794550,"['Action', 'Indie']",2018-12-04 00:00:00
XBall Champion,794570,['Sports'],2018-02-12 00:00:00
SNK HEROINES Tag Team Frenzy,794580,['Action'],2019-02-21 00:00:00
Puzzle 3D,794630,"['Strategy', 'Indie', 'Casual']",2018-03-01 00:00:00
Tommyknockers,794640,"['Early Access', 'Indie']",2018-03-15 00:00:00
I saw IT,794650,"['Indie', 'Simulation', 'Strategy', 'Action', 'Adventure', 'RPG', 'Casual']",2018-03-11 00:00:00
Techno Boy,795050,"['Action', 'Indie', 'Adventure']",2018-03-13 00:00:00
IIN,795110,"['Indie', 'Casual']",2018-03-05 00:00:00
To The Capital 2,795120,"['RPG', 'Indie', 'Casual', 'Adventure']",2019-02-20 00:00:00
Tsundere Idol,795160,['Casual'],2018-05-29 00:00:00
Wildlife Tycoon: Venture Africa,795220,"['Strategy', 'Indie', 'Casual', 'Simulation']",2018-05-01 00:00:00
Venture Arctic,795230,"['Strategy', 'Indie', 'Casual', 'Simulation']",2018-05-01 00:00:00
Dissimilation,795320,"['Action', 'Indie', 'Simulation', 'Adventure']",2018-02-15 00:00:00
The Darkside Detective: A Fumble in the Dark,795420,"['Indie', 'Casual', 'Adventure']",2021-04-15 00:00:00
Why War?,795440,"['Indie', 'Strategy', 'Action', 'Adventure', 'RPG', 'Casual']",2018-02-27 00:00:00
